"store","price","vol","disp"
"SAN DIEGO - RALPHS",3.052885,1872,1
"SALT LAKE CITY - SMITHS FOOD",2.386299,1416,1
"PHOENIX - SAFEWAY",3.586553,1294,1
"PHOENIX - FRY'S FOOD STORE",3.104137,2852,0
"PHOENIX - SMITHS FOOD",3.354686,1483,1
"MIAMI - PUBLIX",2.676438,11701,1
"MIAMI - WINN DIXIE",2.428335,9056,1
"NASHVILLE - KROGER CO",2.520028,4219,1
"RALEIGH/GREENSBORO - WINN DIXIE",2.433168,2424,1
"RALEIGH/GREENSBORO - FOOD LION",2.898547,4406,0
"ALBANY,NY - PRICE CHOPPER",2.645033,755,0
"BALTI/WASH - GIANT FOOD INC",3.787535,3963,1
"BALTI/WASH - SAFEWAY",3.985595,3124,0
"BALTI/WASH - SUPER FRESH",3.332714,1614,0
"MILWAUKEE - KOHLS FOOD STORE",3.268568,1508,0
"NEW ORLEANS - WINN DIXIE",2.610822,6154,1
"BUFFALO/ROCHESTER - TOPS MARKETS",3.13622,2540,1
"BUFFALO/ROCHESTER - WEGMANS",3.357708,2530,1
"CHARLOTTE - BI LO",2.386249,1978,0
"CHARLOTTE - HARRIS TEETER",2.5,1488,0
"CHARLOTTE - WINN DIXIE",2.240038,3162,1
"CHARLOTTE - FOOD LION",2.975047,2645,1
"HARTFORD - STOP & SHOP",3.161358,1915,0
"JACKSONVILLE,FL - PUBLIX",2.694459,1859,0
"JACKSONVILLE,FL - WINN DIXIE",2.897938,2959,0
"JACKSONVILLE,FL - FOOD LION",2.738289,982,1
"LOUISVILLE - KROGER CO",2.474887,3544,1
"LOUISVILLE - WINN DIXIE",2.360326,2334,1
"RICHMOND/NORFOLK - FOOD LION",2.753835,4237,1
"RICHMOND/NORFOLK - NEW FARM FRESH",3.496588,1905,1
"COLUMBUS,OH - BIG BEAR",3.586364,1100,1
"COLUMBUS,OH - KROGER CO",2.386841,3526,0
"LITTLE ROCK - HARVEST FOODS",2.634474,2309,0
"WICHITA - DILLON COMPANIES",3.69403,1072,0
"SOUTH CAROLINA - BI LO",2.386625,8344,1
"SOUTH CAROLINA - FOOD LION",2.799244,2645,1
"SOUTH CAROLINA - WINN DIXIE",2.373318,5202,1
"ORLANDO,FL - PUBLIX",2.698211,6372,1
"ORLANDO,FL - WINN DIXIE",2.373565,5054,1
"ORLANDO,FL - FOOD LION",2.752101,714,1
"SYRACUSE - P & C FOOD MARKE",2.337221,1029,0
"SYRACUSE - PRICE CHOPPER",2.876623,308,0
"SYRACUSE - WEGMANS",3.100134,749,1
"NEW ENGLAND (NORTH) - SHOP N SAVE",2.106708,5173,0
"SAN ANT/CORPUS CHR - H E BUTT",2.653338,27384,1
"BIRMINGHAM/MONTGOM - BRUNOS",2.390987,8765,1
"BIRMINGHAM/MONTGOM - KROGER",2.51932,1941,1
"BIRMINGHAM/MONTGOM - WINN DIXIE",2.288338,6697,1
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.489893,1682,1
"NEW YORK (NEW) - A & P",4.398787,3463,0
"NEW YORK (NEW) - PATHMARK",4.484246,3872,1
"NEW YORK (NEW) - WALDBAUMS",4.639216,2040,0
"ROANOKE (NEW) - FOOD LION",2.963532,2084,0
"ROANOKE (NEW) - KROGER CO",2.5254,4941,1
"LOS ANGELES - LUCKY",3.382173,11309,1
"LOS ANGELES - RALPHS",2.7329,7383,1
"LOS ANGELES - VONS",2.726346,15790,1
"CHICAGO - DOMINICK",2.968759,6754,1
"CHICAGO - JEWEL",3.270969,14116,0
"CHICAGO - OMNI",2.669831,2844,0
"HOUSTON - KROGER CO",2.704552,13136,1
"HOUSTON - RANDALLS",2.761374,6638,1
"PITTSBURGH - GIANT EAGLE",3.326953,2612,0
"DETROIT - FARMER JACKS",2.429529,18355,1
"DETROIT - KROGER CO",2.647023,3309,0
"CLEVELAND - STOP N SHOP",2.597132,2929,0
"ST. LOUIS - NATIONAL SUPER",2.520035,10332,1
"ST. LOUIS - SCHNUCK MARKETS",2.982492,4855,0
"DALLAS/FT. WORTH - ALBERTSONS",2.38678,6006,0
"DALLAS/FT. WORTH - KROGER CO",2.436456,5091,1
"DALLAS/FT. WORTH - TOM THUMB",3.333838,1983,0
"DALLAS/FT. WORTH - WINN DIXIE",2.373665,2810,1
"BOSTON - SHAWS",2.459169,2143,0
"BOSTON - STAR MARKET",3.124231,813,0
"BOSTON - STOP & SHOP",2.347924,2216,0
"SAN FRANCISCO - LUCKY",3.732382,5676,1
"TAMPA/ST. PETE - KASH N KARRY",2.673017,4462,0
"TAMPA/ST. PETE - PUBLIX",2.52897,10252,1
"TAMPA/ST. PETE - WINN DIXIE",2.525753,6543,1
"DENVER - KING SOOPERS INC",3.71881,4136,1
"PHILADELPHIA - ACME MARKET",3.201092,22169,1
"ATLANTA - KROGER CO",2.7017,6118,0
"ATLANTA - WINN DIXIE",2.566553,4395,0
"CINCINNATI - KROGER CO",2.653241,7051,1
"INDIANAPOLIS - KROGER CO",2.393082,5406,1
"OKLAHOMA CITY - HOMELAND",2.621545,3184,1
"SACRAMENTO - RALEYS",3.718301,1601,1
"SAN DIEGO - LUCKY",3.731953,3477,1
"SAN DIEGO - RALPHS",2.680408,2450,1
"SALT LAKE CITY - SMITHS FOOD",2.386115,2103,1
"PHOENIX - SAFEWAY",3.587179,1170,1
"PHOENIX - FRY'S FOOD STORE",3.543665,1626,0
"PHOENIX - SMITHS FOOD",3.050663,1283,1
"MIAMI - PUBLIX",2.386702,14528,1
"MIAMI - WINN DIXIE",2.427943,7952,0
"NASHVILLE - KROGER CO",2.38647,4272,1
"RALEIGH/GREENSBORO - WINN DIXIE",2.396525,2590,1
"RALEIGH/GREENSBORO - FOOD LION",2.25337,6603,1
"ALBANY,NY - PRICE CHOPPER",2.694074,3223,1
"BALTI/WASH - GIANT FOOD INC",3.788354,4276,0
"BALTI/WASH - SAFEWAY",2.653001,6781,0
"BALTI/WASH - SUPER FRESH",3.332917,1601,0
"MILWAUKEE - KOHLS FOOD STORE",3.262946,1738,0
"NEW ORLEANS - WINN DIXIE",2.547525,5050,0
"BUFFALO/ROCHESTER - TOPS MARKETS",3.199878,1646,1
"BUFFALO/ROCHESTER - WEGMANS",2.682361,10046,1
"CHARLOTTE - BI LO",2.386831,2187,1
"CHARLOTTE - HARRIS TEETER",2.482123,1790,0
"CHARLOTTE - WINN DIXIE",2.240023,3533,1
"CHARLOTTE - FOOD LION",2.25332,4895,1
"HARTFORD - STOP & SHOP",3.178134,2122,0
"JACKSONVILLE,FL - PUBLIX",2.386854,2921,1
"JACKSONVILLE,FL - WINN DIXIE",2.902868,2615,0
"JACKSONVILLE,FL - FOOD LION",2.252681,1492,1
"LOUISVILLE - KROGER CO",2.439365,4725,1
"LOUISVILLE - WINN DIXIE",2.359571,2236,1
"RICHMOND/NORFOLK - FOOD LION",2.253623,6624,1
"RICHMOND/NORFOLK - NEW FARM FRESH",3.494273,1746,1
"COLUMBUS,OH - BIG BEAR",2.444508,3496,1
"COLUMBUS,OH - KROGER CO",2.386874,4190,1
"LITTLE ROCK - HARVEST FOODS",2.636605,2639,0
"WICHITA - DILLON COMPANIES",3.693122,1134,0
"SOUTH CAROLINA - BI LO",2.3867,8301,1
"SOUTH CAROLINA - FOOD LION",2.252916,4630,1
"SOUTH CAROLINA - WINN DIXIE",2.373274,4490,1
"ORLANDO,FL - PUBLIX",2.487226,9864,1
"ORLANDO,FL - WINN DIXIE",2.37337,4679,1
"ORLANDO,FL - FOOD LION",2.253839,1107,1
"SYRACUSE - P & C FOOD MARKE",2.37262,1103,0
"SYRACUSE - PRICE CHOPPER",3.013936,2368,1
"SYRACUSE - WEGMANS",2.670162,2956,1
"NEW ENGLAND (NORTH) - SHOP N SAVE",2.112688,5777,0
"SAN ANT/CORPUS CHR - H E BUTT",2.920063,13986,1
"BIRMINGHAM/MONTGOM - BRUNOS",2.390696,9437,1
"BIRMINGHAM/MONTGOM - KROGER",2.387033,2036,1
"BIRMINGHAM/MONTGOM - WINN DIXIE",2.274751,6333,1
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.487352,2372,1
"NEW YORK (NEW) - A & P",4.391789,3142,0
"NEW YORK (NEW) - PATHMARK",4.479359,3246,1
"NEW YORK (NEW) - WALDBAUMS",3.33847,1752,0
"ROANOKE (NEW) - FOOD LION",2.25333,3604,1
"ROANOKE (NEW) - KROGER CO",2.805699,3685,0
"LOS ANGELES - LUCKY",2.686852,21204,1
"LOS ANGELES - RALPHS",2.213357,14389,1
"LOS ANGELES - VONS",3.645683,6672,1
"CHICAGO - DOMINICK",3.231392,5562,1
"CHICAGO - JEWEL",3.288123,25326,1
"CHICAGO - OMNI",2.685267,2939,0
"HOUSTON - KROGER CO",2.732765,9385,1
"HOUSTON - RANDALLS",2.080446,14631,1
"PITTSBURGH - GIANT EAGLE",2.281085,8332,1
"DETROIT - FARMER JACKS",2.433943,15903,1
"DETROIT - KROGER CO",2.36221,5864,1
"CLEVELAND - STOP N SHOP",2.423712,5086,1
"ST. LOUIS - NATIONAL SUPER",3.166563,3230,0
"ST. LOUIS - SCHNUCK MARKETS",2.253304,22021,1
"DALLAS/FT. WORTH - ALBERTSONS",2.386835,5302,0
"DALLAS/FT. WORTH - KROGER CO",2.410523,8952,1
"DALLAS/FT. WORTH - TOM THUMB",3.257902,3765,1
"DALLAS/FT. WORTH - WINN DIXIE",2.373019,2587,1
"BOSTON - SHAWS",2.464978,1856,0
"BOSTON - STAR MARKET",3.120275,9312,1
"BOSTON - STOP & SHOP",2.081667,5400,0
"SAN FRANCISCO - LUCKY",2.876283,7986,1
"TAMPA/ST. PETE - KASH N KARRY",2.648068,3907,0
"TAMPA/ST. PETE - PUBLIX",2.574579,6530,1
"TAMPA/ST. PETE - WINN DIXIE",2.502369,6332,1
"DENVER - KING SOOPERS INC",2.702166,11775,1
"PHILADELPHIA - ACME MARKET",3.690363,2729,0
"ATLANTA - KROGER CO",2.691097,6099,1
"ATLANTA - WINN DIXIE",2.565347,3688,0
"CINCINNATI - KROGER CO",2.653515,6843,1
"INDIANAPOLIS - KROGER CO",2.399569,5108,1
"OKLAHOMA CITY - HOMELAND",2.436642,3859,1
"SACRAMENTO - RALEYS",2.653358,3782,1
"SAN DIEGO - LUCKY",2.696759,8330,1
"SAN DIEGO - RALPHS",2.213229,4732,1
"SALT LAKE CITY - SMITHS FOOD",2.386872,2727,1
"PHOENIX - SAFEWAY",3.587967,1097,0
"PHOENIX - FRY'S FOOD STORE",2.653132,5221,1
"PHOENIX - SMITHS FOOD",2.975624,3364,1
"MIAMI - PUBLIX",2.584553,11679,1
"MIAMI - WINN DIXIE",2.451702,8696,1
"NASHVILLE - KROGER CO",2.386645,4283,1
"RALEIGH/GREENSBORO - WINN DIXIE",2.353532,2888,1
"RALEIGH/GREENSBORO - FOOD LION",2.253311,8531,1
"ALBANY,NY - PRICE CHOPPER",2.66596,943,1
"BALTI/WASH - GIANT FOOD INC",3.769574,4930,0
"BALTI/WASH - SAFEWAY",3.755145,7678,0
"BALTI/WASH - SUPER FRESH",3.33352,5358,0
"MILWAUKEE - KOHLS FOOD STORE",3.252328,3222,0
"NEW ORLEANS - WINN DIXIE",2.58778,4648,1
"BUFFALO/ROCHESTER - TOPS MARKETS",3.203597,1557,1
"BUFFALO/ROCHESTER - WEGMANS",2.683862,10255,1
"CHARLOTTE - BI LO",2.387437,1990,1
"CHARLOTTE - HARRIS TEETER",2.516678,1469,0
"CHARLOTTE - WINN DIXIE",2.257868,3114,1
"CHARLOTTE - FOOD LION",2.253219,5825,1
"HARTFORD - STOP & SHOP",2.653256,3977,0
"JACKSONVILLE,FL - PUBLIX",2.582778,1951,1
"JACKSONVILLE,FL - WINN DIXIE",2.912316,2452,0
"JACKSONVILLE,FL - FOOD LION",2.253275,1603,1
"LOUISVILLE - KROGER CO",2.423599,4424,1
"LOUISVILLE - WINN DIXIE",2.360495,2344,1
"RICHMOND/NORFOLK - FOOD LION",2.253252,9994,1
"RICHMOND/NORFOLK - NEW FARM FRESH",2.174346,3212,1
"COLUMBUS,OH - BIG BEAR",2.440711,4107,1
"COLUMBUS,OH - KROGER CO",2.386816,8495,1
"LITTLE ROCK - HARVEST FOODS",2.419195,2834,1
"WICHITA - DILLON COMPANIES",3.054308,1381,0
"SOUTH CAROLINA - BI LO",2.386557,7290,1
"SOUTH CAROLINA - FOOD LION",2.253298,4473,1
"SOUTH CAROLINA - WINN DIXIE",2.373617,3434,1
"ORLANDO,FL - PUBLIX",2.596138,6059,1
"ORLANDO,FL - WINN DIXIE",2.37362,4981,1
"ORLANDO,FL - FOOD LION",2.253698,1352,1
"SYRACUSE - P & C FOOD MARKE",2.668611,15429,1
"SYRACUSE - PRICE CHOPPER",2.941896,327,0
"SYRACUSE - WEGMANS",2.665075,2932,1
"NEW ENGLAND (NORTH) - SHOP N SAVE",2.381887,4991,1
"SAN ANT/CORPUS CHR - H E BUTT",3.053409,14492,1
"BIRMINGHAM/MONTGOM - BRUNOS",2.393061,9482,1
"BIRMINGHAM/MONTGOM - KROGER",2.386333,2195,1
"BIRMINGHAM/MONTGOM - WINN DIXIE",2.272902,4672,1
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.485475,2272,1
"NEW YORK (NEW) - A & P",4.393092,3040,0
"NEW YORK (NEW) - PATHMARK",4.479932,3513,1
"NEW YORK (NEW) - WALDBAUMS",2.653097,8622,1
"ROANOKE (NEW) - FOOD LION",2.253548,4650,1
"ROANOKE (NEW) - KROGER CO",2.917302,3543,0
"LOS ANGELES - LUCKY",2.677161,20391,1
"LOS ANGELES - RALPHS",2.689278,11779,1
"LOS ANGELES - VONS",3.753831,6134,1
"CHICAGO - DOMINICK",1.320011,79538,1
"CHICAGO - JEWEL",3.277168,19508,0
"CHICAGO - OMNI",2.605207,3303,0
"HOUSTON - KROGER CO",2.727888,8864,1
"HOUSTON - RANDALLS",2.786741,6124,1
"PITTSBURGH - GIANT EAGLE",3.325462,3515,1
"DETROIT - FARMER JACKS",2.575954,8018,1
"DETROIT - KROGER CO",2.568165,3939,0
"CLEVELAND - STOP N SHOP",2.536146,3223,1
"ST. LOUIS - NATIONAL SUPER",3.396101,1949,1
"ST. LOUIS - SCHNUCK MARKETS",2.653328,10621,1
"DALLAS/FT. WORTH - ALBERTSONS",2.499207,4415,0
"DALLAS/FT. WORTH - KROGER CO",2.412148,8759,1
"DALLAS/FT. WORTH - TOM THUMB",2.333576,5492,1
"DALLAS/FT. WORTH - WINN DIXIE",2.373541,2570,1
"BOSTON - SHAWS",2.457789,2298,0
"BOSTON - STAR MARKET",3.120729,878,1
"BOSTON - STOP & SHOP",2.519569,2785,0
"SAN FRANCISCO - LUCKY",2.850824,9586,1
"TAMPA/ST. PETE - KASH N KARRY",2.731095,3782,0
"TAMPA/ST. PETE - PUBLIX",2.653218,6370,1
"TAMPA/ST. PETE - WINN DIXIE",2.512699,6733,1
"DENVER - KING SOOPERS INC",2.711971,12898,1
"PHILADELPHIA - ACME MARKET",3.680326,3685,0
"ATLANTA - KROGER CO",2.675164,6080,1
"ATLANTA - WINN DIXIE",2.560976,4018,0
"CINCINNATI - KROGER CO",2.653363,8669,0
"INDIANAPOLIS - KROGER CO",2.388233,4572,1
"OKLAHOMA CITY - HOMELAND",2.448829,3117,1
"SACRAMENTO - RALEYS",3.7148,1946,1
"SAN DIEGO - LUCKY",2.67829,9263,1
"SAN DIEGO - RALPHS",2.624539,3252,1
"SALT LAKE CITY - SMITHS FOOD",2.520019,2073,1
"PHOENIX - SAFEWAY",3.585339,914,0
"PHOENIX - FRY'S FOOD STORE",3.120852,3285,1
"PHOENIX - SMITHS FOOD",3.359299,1027,1
"MIAMI - PUBLIX",2.652775,10918,1
"MIAMI - WINN DIXIE",2.524078,9054,1
"NASHVILLE - KROGER CO",2.386672,4787,1
"RALEIGH/GREENSBORO - WINN DIXIE",2.457773,2676,1
"RALEIGH/GREENSBORO - FOOD LION",2.350445,5961,1
"ALBANY,NY - PRICE CHOPPER",2.638776,980,1
"BALTI/WASH - GIANT FOOD INC",3.186526,10138,1
"BALTI/WASH - SAFEWAY",3.986717,5797,1
"BALTI/WASH - SUPER FRESH",3.332952,1748,0
"MILWAUKEE - KOHLS FOOD STORE",3.245949,1728,0
"NEW ORLEANS - WINN DIXIE",2.594889,5048,1
"BUFFALO/ROCHESTER - TOPS MARKETS",3.19505,2020,1
"BUFFALO/ROCHESTER - WEGMANS",3.344614,2098,1
"CHARLOTTE - BI LO",2.38627,1952,1
"CHARLOTTE - HARRIS TEETER",2.51092,1511,0
"CHARLOTTE - WINN DIXIE",2.39822,3370,1
"CHARLOTTE - FOOD LION",2.288035,5048,1
"HARTFORD - STOP & SHOP",3.085703,2637,0
"JACKSONVILLE,FL - PUBLIX",2.65277,1823,1
"JACKSONVILLE,FL - WINN DIXIE",2.901388,2809,0
"JACKSONVILLE,FL - FOOD LION",2.292412,1621,1
"LOUISVILLE - KROGER CO",2.418069,4339,1
"LOUISVILLE - WINN DIXIE",2.359689,2441,1
"RICHMOND/NORFOLK - FOOD LION",2.32137,7885,1
"RICHMOND/NORFOLK - NEW FARM FRESH",2.243943,2435,1
"COLUMBUS,OH - BIG BEAR",2.442951,4391,0
"COLUMBUS,OH - KROGER CO",2.386876,5105,1
"LITTLE ROCK - HARVEST FOODS",2.550851,2409,1
"WICHITA - DILLON COMPANIES",3.052941,1530,1
"SOUTH CAROLINA - BI LO",2.386721,8073,1
"SOUTH CAROLINA - FOOD LION",2.295968,4737,1
"SOUTH CAROLINA - WINN DIXIE",2.373173,3899,1
"ORLANDO,FL - PUBLIX",2.653873,5680,1
"ORLANDO,FL - WINN DIXIE",2.373469,5307,1
"ORLANDO,FL - FOOD LION",2.289386,1206,1
"SYRACUSE - P & C FOOD MARKE",2.390752,1103,0
"SYRACUSE - PRICE CHOPPER",3.026549,339,0
"SYRACUSE - WEGMANS",3.480892,628,1
"NEW ENGLAND (NORTH) - SHOP N SAVE",2.382624,6066,1
"SAN ANT/CORPUS CHR - H E BUTT",2.920016,22817,1
"BIRMINGHAM/MONTGOM - BRUNOS",2.392267,9621,1
"BIRMINGHAM/MONTGOM - KROGER",2.387097,2139,0
"BIRMINGHAM/MONTGOM - WINN DIXIE",2.278658,4859,1
"HARRISBURG/SCRANTN - GIANT FOOD STO",2.486634,2020,1
"NEW YORK (NEW) - A & P",4.397906,3056,0
"NEW YORK (NEW) - PATHMARK",2.653319,34014,1
"NEW YORK (NEW) - WALDBAUMS",3.238318,2568,0
"ROANOKE (NEW) - FOOD LION",2.317355,4235,1
"ROANOKE (NEW) - KROGER CO",2.671792,4878,0
"LOS ANGELES - LUCKY",2.72999,10607,1
"LOS ANGELES - RALPHS",2.743861,9163,1
"LOS ANGELES - VONS",3.749664,5960,1
"CHICAGO - DOMINICK",3.158916,6752,1
"CHICAGO - JEWEL",3.251214,10911,0
"CHICAGO - OMNI",2.302547,11347,1
"HOUSTON - KROGER CO",2.754196,8938,1
"HOUSTON - RANDALLS",2.782954,5538,0
"PITTSBURGH - GIANT EAGLE",3.327295,2484,1
"DETROIT - FARMER JACKS",2.879307,5601,1
"DETROIT - KROGER CO",2.808187,3811,0
"CLEVELAND - STOP N SHOP",2.589988,2517,1
"ST. LOUIS - NATIONAL SUPER",2.65335,12491,1
"ST. LOUIS - SCHNUCK MARKETS",2.653378,9858,1
"DALLAS/FT. WORTH - ALBERTSONS",2.476113,6719,0
"DALLAS/FT. WORTH - KROGER CO",2.441171,5771,1
"DALLAS/FT. WORTH - TOM THUMB",2.386455,6940,1
"DALLAS/FT. WORTH - WINN DIXIE",2.373245,2564,1
"BOSTON - SHAWS",2.45131,2023,0
"BOSTON - STAR MARKET",3.115924,785,1
"BOSTON - STOP & SHOP",2.543259,2277,0
"SAN FRANCISCO - LUCKY",3.702699,7151,1
"TAMPA/ST. PETE - KASH N KARRY",3.170097,3498,1
"TAMPA/ST. PETE - PUBLIX",2.687594,5973,1
"TAMPA/ST. PETE - WINN DIXIE",2.497723,5929,1
"DENVER - KING SOOPERS INC",2.675105,11179,1
"PHILADELPHIA - ACME MARKET",3.668966,2900,0
"ATLANTA - KROGER CO",2.656197,6495,1
"ATLANTA - WINN DIXIE",2.576069,3109,0
"CINCINNATI - KROGER CO",2.653185,6923,1
"INDIANAPOLIS - KROGER CO",2.390283,4384,1
"OKLAHOMA CITY - HOMELAND",2.458425,2718,1
"SACRAMENTO - RALEYS",2.653289,3937,1
"SAN DIEGO - LUCKY",2.735785,3834,1
"SAN DIEGO - RALPHS",2.725245,2242,1
"SALT LAKE CITY - SMITHS FOOD",2.519643,2240,1
"PHOENIX - SAFEWAY",3.588462,780,0
"PHOENIX - FRY'S FOOD STORE",3.58657,1802,1
"PHOENIX - SMITHS FOOD",3.364537,908,0
"MIAMI - PUBLIX",2.652744,11660,1
"MIAMI - WINN DIXIE",2.529946,8482,1
"NASHVILLE - KROGER CO",2.386452,4901,1
"RALEIGH/GREENSBORO - WINN DIXIE",2.506415,2650,1
"RALEIGH/GREENSBORO - FOOD LION",2.33349,6396,1
"ALBANY,NY - PRICE CHOPPER",2.623426,794,1
"BALTI/WASH - GIANT FOOD INC",3.791036,3302,0
"BALTI/WASH - SAFEWAY",3.987176,3821,0
"BALTI/WASH - SUPER FRESH",3.79661,1416,0
"MILWAUKEE - KOHLS FOOD STORE",3.051282,1989,0
"NEW ORLEANS - WINN DIXIE",2.585598,5777,1
"BUFFALO/ROCHESTER - TOPS MARKETS",3.199611,2059,1
"BUFFALO/ROCHESTER - WEGMANS",3.335628,2324,1
"CHARLOTTE - BI LO",2.386226,1815,1
"CHARLOTTE - HARRIS TEETER",2.516987,1354,0
"CHARLOTTE - WINN DIXIE",2.392984,2822,1
"CHARLOTTE - FOOD LION",2.384207,5091,1
"HARTFORD - STOP & SHOP",3.233729,2105,0
"JACKSONVILLE,FL - PUBLIX",2.652897,1864,1
"JACKSONVILLE,FL - WINN DIXIE",2.902975,2958,0
"JACKSONVILLE,FL - FOOD LION",2.334076,1347,1
"LOUISVILLE - KROGER CO",2.426452,3977,1
"LOUISVILLE - WINN DIXIE",2.360726,2093,1
"RICHMOND/NORFOLK - FOOD LION",2.355621,6431,1
"RICHMOND/NORFOLK - NEW FARM FRESH",2.283012,2643,1
"COLUMBUS,OH - BIG BEAR",2.502633,2849,1
"COLUMBUS,OH - KROGER CO",2.386728,3496,1
"LITTLE ROCK - HARVEST FOODS",2.516673,2489,1
"WICHITA - DILLON COMPANIES",3.694595,1110,0
"SOUTH CAROLINA - BI LO",2.386594,7504,1
"SOUTH CAROLINA - FOOD LION",2.33365,4211,1
"SOUTH CAROLINA - WINN DIXIE",2.373468,4568,1
"ORLANDO,FL - PUBLIX",2.653376,5568,1
"ORLANDO,FL - WINN DIXIE",2.373352,5006,1
"ORLANDO,FL - FOOD LION",2.37827,994,1
"SYRACUSE - P & C FOOD MARKE",2.381743,1446,1
"SYRACUSE - PRICE CHOPPER",2.984472,322,0
"SYRACUSE - WEGMANS",3.281716,536,1
"NEW ENGLAND (NORTH) - SHOP N SAVE",2.378174,3702,1
"SAN ANT/CORPUS CHR - H E BUTT",2.919962,23039,1
"BIRMINGHAM/MONTGOM - BRUNOS",2.393511,9616,1
"BIRMINGHAM/MONTGOM - KROGER",2.38702,2111,0
"BIRMINGHAM/MONTGOM - WINN DIXIE",2.276689,5002,1
"HARRISBURG/SCRANTN - GIANT FOOD STO",3.019432,1338,1
"NEW YORK (NEW) - A & P",4.39857,2657,0
"NEW YORK (NEW) - PATHMARK",4.485046,4146,1
"NEW YORK (NEW) - WALDBAUMS",2.747834,6924,0
"ROANOKE (NEW) - FOOD LION",2.340284,3309,1
"ROANOKE (NEW) - KROGER CO",2.535211,3621,1
"LOS ANGELES - RALPHS",2.770796,8451,1
"CHICAGO - OMNI",2.555765,6366,1
"PITTSBURGH - GIANT EAGLE",3.324885,2170,1
"DETROIT - KROGER CO",3.214526,2974,0
"DALLAS/FT. WORTH - WINN DIXIE",2.372437,1756,1
"BOSTON - STAR MARKET",3.108025,648,0
"PHILADELPHIA - ACME MARKET",3.685434,3055,0
"INDIANAPOLIS - KROGER CO",2.390722,4031,1
"OKLAHOMA CITY - HOMELAND",1.319907,13754,1
"SACRAMENTO - RALEYS",3.854128,1611,1
"SAN DIEGO - LUCKY",3.756382,2233,1
"SAN DIEGO - RALPHS",2.721138,1793,1
"PHOENIX - SAFEWAY",3.587522,577,0
"NASHVILLE - KROGER CO",2.386755,4243,1
"BALTI/WASH - SAFEWAY",3.98655,3420,0
"BALTI/WASH - SUPER FRESH",3.98995,995,0
"BUFFALO/ROCHESTER - TOPS MARKETS",3.202335,2056,1
"BUFFALO/ROCHESTER - WEGMANS",3.338382,2509,1
"RICHMOND/NORFOLK - FOOD LION",2.352207,5846,1
"RICHMOND/NORFOLK - NEW FARM FRESH",2.679592,2450,1
"COLUMBUS,OH - BIG BEAR",2.45401,2718,1
"LITTLE ROCK - HARVEST FOODS",2.489731,2191,1
"WICHITA - DILLON COMPANIES",3.69437,1119,0
"SYRACUSE - PRICE CHOPPER",2.972868,258,0
"SYRACUSE - WEGMANS",2.958864,1021,1
"NEW ENGLAND (NORTH) - SHOP N SAVE",2.382233,4424,1
"BIRMINGHAM/MONTGOM - KROGER",2.387227,1738,0
"NEW YORK (NEW) - A & P",4.401844,2603,0
"ROANOKE (NEW) - KROGER CO",2.497552,3881,1
"LOS ANGELES - RALPHS",2.747423,8342,1
"CHICAGO - OMNI",2.715868,3611,1
"PITTSBURGH - GIANT EAGLE",3.327184,2060,1
"DETROIT - KROGER CO",3.429037,2762,0
"DALLAS/FT. WORTH - WINN DIXIE",2.372881,2832,1
"BOSTON - STAR MARKET",3.114286,630,0
"PHILADELPHIA - ACME MARKET",3.67663,4784,0
"INDIANAPOLIS - KROGER CO",2.388511,3969,1
"OKLAHOMA CITY - HOMELAND",2.405562,8127,1
"SACRAMENTO - RALEYS",3.853432,1617,1
"SAN DIEGO - LUCKY",2.418756,12604,1
"SAN DIEGO - RALPHS",2.756892,1995,1
"PHOENIX - SAFEWAY",2.919183,1126,1
"NASHVILLE - KROGER CO",2.971674,3142,1
"BALTI/WASH - SAFEWAY",3.987013,3080,0
"BALTI/WASH - SUPER FRESH",3.988901,901,0
"BUFFALO/ROCHESTER - TOPS MARKETS",2.240003,23108,1
"BUFFALO/ROCHESTER - WEGMANS",3.370787,2314,1
"RICHMOND/NORFOLK - FOOD LION",2.356533,5618,1
"RICHMOND/NORFOLK - NEW FARM FRESH",2.749516,2068,1
"COLUMBUS,OH - BIG BEAR",2.440813,2754,0
"LITTLE ROCK - HARVEST FOODS",2.439414,2253,1
"WICHITA - DILLON COMPANIES",3.694105,899,0
"SYRACUSE - PRICE CHOPPER",3.053232,263,0
"SYRACUSE - WEGMANS",2.835685,992,1
"NEW ENGLAND (NORTH) - SHOP N SAVE",2.380096,4391,1
"BIRMINGHAM/MONTGOM - KROGER",2.65419,1790,0
"NEW YORK (NEW) - A & P",4.398914,2394,0
"ROANOKE (NEW) - KROGER CO",2.488718,3634,1
"LOS ANGELES - RALPHS",3.050606,5691,1
"CHICAGO - OMNI",2.739941,3057,0
"PITTSBURGH - GIANT EAGLE",3.3282,2078,1
"DETROIT - KROGER CO",3.4674,3635,0
"DALLAS/FT. WORTH - WINN DIXIE",2.372742,3045,1
"BOSTON - STAR MARKET",3.132673,505,0
"PHILADELPHIA - ACME MARKET",3.66158,2621,1
"INDIANAPOLIS - KROGER CO",2.387056,3940,1
"OKLAHOMA CITY - HOMELAND",1.524885,2170,1
"SACRAMENTO - RALEYS",3.827734,1637,1
"SAN DIEGO - LUCKY",2.419459,12981,1
"SAN DIEGO - RALPHS",3.054613,1355,1
